relative_path,filename,folder_hint,capture_at,primary_genre_guess,secondary_genre_guess,genre_confidence,duplicate_cluster_id,aesthetic_score,technical_score,uniqueness_score,ai_score,portfolio_role_guess,shortlist_flag,signature_flag
IMG_4802-2.jpg,IMG_4802-2.jpg,TempExport,,other,,0.3,b8e8f0e4e47074e6:001cffff,0.41,0.6277,1.0,0.5659,archive,False,False
IMG_4223.jpg,IMG_4223.jpg,TempExport,,other,,0.3,ac68c1e0e82c3236:0020787c,0.4818,0.5102,1.0,0.5653,archive,False,False
IMG_4289.jpg,IMG_4289.jpg,TempExport,,other,,0.3,2d76d6ed8dbf0c0e:07077b75,0.5067,0.4686,1.0,0.5648,archive,False,False
IMG_4179.jpg,IMG_4179.jpg,TempExport,,other,,0.3,c8c9ccf0397bb383:686c7478,0.4242,0.599,1.0,0.5644,archive,False,False
IMG_3916.jpg,IMG_3916.jpg,TempExport,,other,,0.3,5f858d0d4d2bb28c:0141e707,0.4558,0.5458,1.0,0.5638,archive,False,False
IMG_4414.jpg,IMG_4414.jpg,TempExport,,other,,0.3,0ca2c8c9686662d6:00c06cfc,0.447,0.5588,1.0,0.5635,archive,False,False
IMG_4130.jpg,IMG_4130.jpg,TempExport,,other,,0.3,f8fcb4664ea6e6e6:1e0e1612,0.6031,0.3055,1.0,0.5626,archive,False,False
IMG_4307.jpg,IMG_4307.jpg,TempExport,,other,,0.3,0069e0c2c8c9c8ce:00003878,0.5686,0.3596,1.0,0.5623,archive,False,False
IMG_4183.jpg,IMG_4183.jpg,TempExport,,other,,0.3,c98f85949d21b39f:e0e0f040,0.5235,0.4239,1.0,0.5604,archive,False,False
IMG_4442.jpg,IMG_4442.jpg,TempExport,,other,,0.3,2bcb73731f9b8f86:01013919,0.412,0.5977,1.0,0.5592,archive,False,False
IMG_4807.jpg,IMG_4807.jpg,TempExport,,other,,0.3,68f8e4c7d3d1e9f2:befffff3,0.5001,0.4568,1.0,0.5592,archive,False,False
IMG_4197.jpg,IMG_4197.jpg,TempExport,,other,,0.3,b979b5959f0d8c36:08001c00,0.5592,0.3611,1.0,0.559,archive,False,False
IMG_3923.jpg,IMG_3923.jpg,TempExport,,other,,0.3,f1f38f0f0d0b2386:397f4781,0.4083,0.6007,1.0,0.5585,archive,False,False
